10 3.8551e-06 0 3.14133e-06
100 1.40314e-05 0 1.52893e-06
1000 0.000129947 0 1.26125e-05
10000 0.00126623 0 0.000127762
50000 0.00621162 0 0.000697927
100000 0.0125068 0 0.00125759
